,country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
3550,Slovakia,SVK,2021-02-17,334413.0,252513.0,81900.0,11306.0,11184.0,6.13,4.63,1.5,2048.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
3551,Slovakia,SVK,2021-02-18,345205.0,256708.0,88497.0,10792.0,10781.0,6.32,4.7,1.62,1975.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
3552,Slovakia,SVK,2021-02-19,358068.0,262842.0,95226.0,12863.0,10613.0,6.56,4.81,1.74,1944.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
3553,Slovakia,SVK,2021-02-20,364744.0,269235.0,95509.0,6676.0,10931.0,6.68,4.93,1.75,2002.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
3554,Slovakia,SVK,2021-02-21,370818.0,275309.0,95509.0,6074.0,10255.0,6.79,5.04,1.75,1878.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
3555,Slovakia,SVK,2021-02-22,383138.0,280739.0,102399.0,12320.0,10149.0,7.02,5.14,1.88,1859.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
3556,Slovakia,SVK,2021-02-23,394790.0,286408.0,108382.0,11652.0,10240.0,7.23,5.25,1.99,1876.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
3557,Slovakia,SVK,2021-02-24,409434.0,294165.0,115269.0,14644.0,10717.0,7.5,5.39,2.11,1963.0,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
3580,Slovenia,SVN,2021-01-18,48172.0,48007.0,165.0,227.0,2634.0,2.32,2.31,0.01,1267.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3581,Slovenia,SVN,2021-01-19,50340.0,48560.0,1780.0,2168.0,2688.0,2.42,2.34,0.09,1293.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3582,Slovenia,SVN,2021-01-20,54891.0,49730.0,5161.0,4551.0,2670.0,2.64,2.39,0.25,1284.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3583,Slovenia,SVN,2021-01-21,59419.0,51015.0,8404.0,4528.0,2366.0,2.86,2.45,0.4,1138.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3584,Slovenia,SVN,2021-01-22,61595.0,52221.0,9374.0,2176.0,1997.0,2.96,2.51,0.45,961.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3585,Slovenia,SVN,2021-01-23,62308.0,52451.0,9857.0,713.0,2052.0,3.0,2.52,0.47,987.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3586,Slovenia,SVN,2021-01-24,62457.0,52467.0,9990.0,149.0,2073.0,3.0,2.52,0.48,997.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3587,Slovenia,SVN,2021-01-25,62464.0,52469.0,9995.0,7.0,2042.0,3.0,2.52,0.48,982.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3588,Slovenia,SVN,2021-01-26,64255.0,52556.0,11699.0,1791.0,1988.0,3.09,2.53,0.56,956.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3589,Slovenia,SVN,2021-01-27,69079.0,52827.0,16252.0,4824.0,2027.0,3.32,2.54,0.78,975.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3590,Slovenia,SVN,2021-01-28,75029.0,53338.0,21691.0,5950.0,2230.0,3.61,2.57,1.04,1073.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3591,Slovenia,SVN,2021-01-29,79539.0,53899.0,25640.0,4510.0,2563.0,3.83,2.59,1.23,1233.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3592,Slovenia,SVN,2021-01-30,79643.0,53904.0,25739.0,104.0,2476.0,3.83,2.59,1.24,1191.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3593,Slovenia,SVN,2021-01-31,79645.0,53904.0,25741.0,2.0,2455.0,3.83,2.59,1.24,1181.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3594,Slovenia,SVN,2021-02-01,79701.0,53927.0,25774.0,56.0,2462.0,3.83,2.59,1.24,1184.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3595,Slovenia,SVN,2021-02-02,80811.0,53943.0,26868.0,1110.0,2365.0,3.89,2.59,1.29,1138.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3596,Slovenia,SVN,2021-02-03,85550.0,54091.0,31459.0,4739.0,2353.0,4.12,2.6,1.51,1132.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3597,Slovenia,SVN,2021-02-04,92918.0,54749.0,38169.0,7368.0,2556.0,4.47,2.63,1.84,1229.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3598,Slovenia,SVN,2021-02-05,98527.0,55113.0,43414.0,5609.0,2713.0,4.74,2.65,2.09,1305.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3599,Slovenia,SVN,2021-02-06,99127.0,55141.0,43986.0,600.0,2783.0,4.77,2.65,2.12,1339.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3600,Slovenia,SVN,2021-02-07,99127.0,55141.0,43986.0,0.0,2783.0,4.77,2.65,2.12,1339.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3601,Slovenia,SVN,2021-02-08,99527.0,55541.0,43986.0,400.0,2832.0,4.79,2.67,2.12,1362.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3602,Slovenia,SVN,2021-02-09,99646.0,55629.0,44017.0,119.0,2691.0,4.79,2.68,2.12,1294.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3603,Slovenia,SVN,2021-02-10,102839.0,58107.0,44732.0,3193.0,2470.0,4.95,2.8,2.15,1188.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3604,Slovenia,SVN,2021-02-11,111140.0,64753.0,46387.0,8301.0,2603.0,5.35,3.11,2.23,1252.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3605,Slovenia,SVN,2021-02-12,119544.0,71436.0,48108.0,8404.0,3002.0,5.75,3.44,2.31,1444.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3606,Slovenia,SVN,2021-02-13,120410.0,72114.0,48296.0,866.0,3040.0,5.79,3.47,2.32,1462.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3607,Slovenia,SVN,2021-02-14,120425.0,72128.0,48297.0,15.0,3043.0,5.79,3.47,2.32,1464.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3608,Slovenia,SVN,2021-02-15,120508.0,72202.0,48306.0,83.0,2997.0,5.8,3.47,2.32,1442.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3609,Slovenia,SVN,2021-02-16,121629.0,73252.0,48377.0,1121.0,3140.0,5.85,3.52,2.33,1510.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3610,Slovenia,SVN,2021-02-17,127143.0,78150.0,48993.0,5514.0,3472.0,6.12,3.76,2.36,1670.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3611,Slovenia,SVN,2021-02-18,135937.0,86271.0,49666.0,8794.0,3542.0,6.54,4.15,2.39,1704.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3612,Slovenia,SVN,2021-02-19,142505.0,92283.0,50222.0,6568.0,3280.0,6.85,4.44,2.42,1578.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3613,Slovenia,SVN,2021-02-20,145018.0,94778.0,50240.0,2513.0,3515.0,6.98,4.56,2.42,1691.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3614,Slovenia,SVN,2021-02-21,145019.0,94779.0,50240.0,1.0,3513.0,6.98,4.56,2.42,1690.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3615,Slovenia,SVN,2021-02-22,145387.0,95142.0,50245.0,368.0,3554.0,6.99,4.58,2.42,1710.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3616,Slovenia,SVN,2021-02-23,146746.0,96493.0,50253.0,1359.0,3588.0,7.06,4.64,2.42,1726.0,"Oxford/AstraZeneca, Pfizer/BioNTech","National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
3620,South Africa,ZAF,2021-02-19,6524.0,6524.0,6524.0,4264.0,2175.0,0.01,0.01,0.01,37.0,Johnson&Johnson,Ministry of Health,https://twitter.com/DrZweliMkhize/status/1364670956501934081
3621,South Africa,ZAF,2021-02-20,10414.0,10414.0,10414.0,3890.0,2604.0,0.02,0.02,0.02,44.0,Johnson&Johnson,Ministry of Health,https://twitter.com/DrZweliMkhize/status/1364670956501934081
3622,South Africa,ZAF,2021-02-21,15388.0,15388.0,15388.0,4974.0,3078.0,0.03,0.03,0.03,52.0,Johnson&Johnson,Ministry of Health,https://twitter.com/DrZweliMkhize/status/1364670956501934081
3623,South Africa,ZAF,2021-02-22,23059.0,23059.0,23059.0,7671.0,3843.0,0.04,0.04,0.04,65.0,Johnson&Johnson,Ministry of Health,https://twitter.com/DrZweliMkhize/status/1364670956501934081
3624,South Africa,ZAF,2021-02-23,32315.0,32315.0,32315.0,9256.0,4616.0,0.05,0.05,0.05,78.0,Johnson&Johnson,Ministry of Health,https://twitter.com/DrZweliMkhize/status/1364670956501934081
3625,South Africa,ZAF,2021-02-24,41809.0,41809.0,41809.0,9494.0,5811.0,0.07,0.07,0.07,98.0,Johnson&Johnson,Ministry of Health,https://twitter.com/DrZweliMkhize/status/1364670956501934081
3641,Spain,ESP,2021-01-19,966097.0,956756.0,9341.0,68155.0,68282.0,2.07,2.05,0.02,1460.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3642,Spain,ESP,2021-01-20,1025937.0,1010295.0,15642.0,59840.0,63471.0,2.19,2.16,0.03,1358.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3643,Spain,ESP,2021-01-21,1103301.0,1054245.0,49056.0,77364.0,61016.0,2.36,2.25,0.1,1305.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3644,Spain,ESP,2021-01-22,1165825.0,1097369.0,68456.0,62524.0,56696.0,2.49,2.35,0.15,1213.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3647,Spain,ESP,2021-01-25,1291216.0,1167519.0,123697.0,53623.0,56182.0,2.76,2.5,0.26,1202.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3648,Spain,ESP,2021-01-26,1356461.0,1183395.0,173066.0,65245.0,55766.0,2.9,2.53,0.37,1193.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3649,Spain,ESP,2021-01-27,1395618.0,1202859.0,192759.0,39157.0,52812.0,2.98,2.57,0.41,1130.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3650,Spain,ESP,2021-01-28,1474189.0,1222323.0,251866.0,78571.0,52984.0,3.15,2.61,0.54,1133.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3654,Spain,ESP,2021-02-01,1673054.0,1254535.0,418519.0,63793.0,54548.0,3.58,2.68,0.9,1167.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3655,Spain,ESP,2021-02-02,1764778.0,1265800.0,498978.0,91724.0,58331.0,3.77,2.71,1.07,1248.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3656,Spain,ESP,2021-02-03,1865342.0,1279220.0,586122.0,100564.0,67103.0,3.99,2.74,1.25,1435.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3657,Spain,ESP,2021-02-04,1988160.0,1305251.0,682909.0,122818.0,73424.0,4.25,2.79,1.46,1570.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3661,Spain,ESP,2021-02-08,2167241.0,1328459.0,838782.0,62208.0,70598.0,4.64,2.84,1.79,1510.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3662,Spain,ESP,2021-02-09,2233249.0,1343566.0,889683.0,66008.0,66924.0,4.78,2.87,1.9,1431.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3663,Spain,ESP,2021-02-10,2320507.0,1377229.0,943278.0,87258.0,65024.0,4.96,2.95,2.02,1391.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3664,Spain,ESP,2021-02-11,2423045.0,1422560.0,1000485.0,102538.0,62126.0,5.18,3.04,2.14,1329.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3668,Spain,ESP,2021-02-15,2624512.0,1527590.0,1096922.0,62904.0,65324.0,5.61,3.27,2.35,1397.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3669,Spain,ESP,2021-02-16,2690457.0,1571277.0,1119180.0,65945.0,65315.0,5.75,3.36,2.39,1397.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3670,Spain,ESP,2021-02-17,2782751.0,1638195.0,1144556.0,92294.0,66035.0,5.95,3.5,2.45,1412.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3671,Spain,ESP,2021-02-18,2936011.0,1764985.0,1171026.0,153260.0,73281.0,6.28,3.77,2.5,1567.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3675,Spain,ESP,2021-02-22,3165191.0,1956886.0,1208305.0,74840.0,77240.0,6.77,4.19,2.58,1652.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3676,Spain,ESP,2021-02-23,3284678.0,2063495.0,1221183.0,119487.0,84889.0,7.03,4.41,2.61,1816.0,"Moderna, Oxford/AstraZeneca, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210224.ods
3757,Sweden,SWE,2021-02-18,553243.0,384401.0,168842.0,27393.0,12432.0,5.48,3.81,1.67,1231.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3758,Sweden,SWE,2021-02-19,585843.0,398092.0,187751.0,32600.0,14974.0,5.8,3.94,1.86,1483.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3763,Sweden,SWE,2021-02-24,663040.0,437699.0,225341.0,17779.0,19599.0,6.57,4.33,2.23,1941.0,"Oxford/AstraZeneca, Pfizer/BioNTech",Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
3785,Switzerland,CHE,2021-02-14,541676.0,439615.0,102061.0,39142.0,18322.0,6.26,5.08,1.18,2117.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3786,Switzerland,CHE,2021-02-15,551087.0,444372.0,106715.0,9411.0,18586.0,6.37,5.13,1.23,2148.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3787,Switzerland,CHE,2021-02-16,561581.0,449501.0,112080.0,10494.0,18910.0,6.49,5.19,1.3,2185.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3788,Switzerland,CHE,2021-02-17,612373.0,474804.0,137569.0,50792.0,18664.0,7.08,5.49,1.59,2157.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3789,Switzerland,CHE,2021-02-18,623384.0,480128.0,143256.0,11011.0,18952.0,7.2,5.55,1.66,2190.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3790,Switzerland,CHE,2021-02-19,633277.0,484005.0,149272.0,9893.0,18895.0,7.32,5.59,1.72,2183.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3791,Switzerland,CHE,2021-02-20,634968.0,484584.0,150384.0,1691.0,18919.0,7.34,5.6,1.74,2186.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3792,Switzerland,CHE,2021-02-21,673744.0,500784.0,172960.0,38776.0,18867.0,7.78,5.79,2.0,2180.0,"Moderna, Pfizer/BioNTech",Federal Office of Public Health,https://www.covid19.admin.ch/en/epidemiologic/vacc-doses?detGeo=CH
3831,Turkey,TUR,2021-02-12,3404354.0,3067822.0,336532.0,558229.0,120650.0,4.04,3.64,0.4,1431.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3832,Turkey,TUR,2021-02-13,3709896.0,3253005.0,456891.0,305542.0,158311.0,4.4,3.86,0.54,1877.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3833,Turkey,TUR,2021-02-14,3825101.0,3336164.0,488937.0,115205.0,173515.0,4.54,3.96,0.58,2057.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3834,Turkey,TUR,2021-02-15,4182027.0,3608148.0,573879.0,356926.0,216832.0,4.96,4.28,0.68,2571.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3835,Turkey,TUR,2021-02-16,4630784.0,3984622.0,646162.0,448757.0,271154.0,5.49,4.72,0.77,3215.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3836,Turkey,TUR,2021-02-17,5223602.0,4477432.0,746170.0,592818.0,346927.0,6.19,5.31,0.88,4113.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3837,Turkey,TUR,2021-02-18,5895295.0,5028179.0,867116.0,671693.0,435596.0,6.99,5.96,1.03,5165.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3838,Turkey,TUR,2021-02-19,6361699.0,5384983.0,976716.0,466404.0,422478.0,7.54,6.38,1.16,5009.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3839,Turkey,TUR,2021-02-20,6533510.0,5503094.0,1030416.0,171811.0,403373.0,7.75,6.52,1.22,4783.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3840,Turkey,TUR,2021-02-21,6571830.0,5517993.0,1053837.0,38320.0,392390.0,7.79,6.54,1.25,4653.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
3841,Turkey,TUR,2021-02-22,6837302.0,5738471.0,1098831.0,265472.0,379325.0,8.11,6.8,1.3,4498.0,Sinovac,COVID-19 Vaccine Information Platform,https://covid19asi.saglik.gov.tr/
